timestamp,queue,policy,payload_size,capacity,producers,consumers,push_ops,pop_ops,warmup_ops,throughput,push_avg_ns,push_p50_ns,push_p95_ns,push_p999_ns,push_min_ns,push_max_ns,pop_avg_ns,pop_p50_ns,pop_p95_ns,pop_p999_ns,pop_min_ns,pop_max_ns
2026-05-02 18:42:39,MPSC,Blocking,64,256,8,1,1000000,1000000,200000,2.32224e+07,615.883,490,1370,12333,0,720866,53.8857,0,98,294,0,169915
2026-05-02 18:42:39,Mutex,Baseline,64,256,8,1,1000000,1000000,200000,45551.3,282279,240485,799364,4255599,0,13442584,189.128,98,490,4770,0,809465
2026-05-02 18:42:39,MPSC,Try,64,256,2,1,5000000,5000000,200000,2.34525e+07,134.159,98,392,2153,0,239605,63.7294,98,98,196,0,84664
2026-05-02 18:42:39,MPSC,Blocking,64,256,2,1,5000000,5000000,200000,2.66124e+07,125.393,98,196,392,0,699531,50.1161,0,98,196,0,713430
2026-05-02 18:42:39,Mutex,Baseline,64,256,2,1,5000000,5000000,200000,111246,26457.4,98,113850,193504,0,6648429,283.05,97,450,35236,0,1482936
2026-05-02 18:42:39,MPSC,Try,64,256,4,1,5000000,5000000,200000,1.53898e+07,457.835,212,1591,8376,0,775216,94.4769,106,212,318,0,764082
2026-05-02 18:42:39,MPSC,Blocking,64,256,4,1,5000000,5000000,200000,2.02182e+07,360.61,318,742,1908,0,368045,65.6198,106,107,213,0,264344
2026-05-02 18:42:39,Mutex,Baseline,64,256,4,1,5000000,5000000,200000,69840,77625.3,196,275582,3190124,0,17417910,267.472,98,450,35333,0,826379
2026-05-02 18:42:39,MPSC,Try,64,256,8,1,5000000,5000000,200000,1.16741e+07,1239.81,587,4600,19674,0,1023115,129.036,98,294,587,0,701195
2026-05-02 18:42:39,MPSC,Blocking,64,256,8,1,5000000,5000000,200000,1.87503e+07,790.353,685,1664,13899,0,966150,65.1996,98,195,294,0,724490
2026-05-02 18:42:39,Mutex,Baseline,64,256,8,1,5000000,5000000,200000,41250.2,312157,256050,892080,4563999,0,23881221,219.736,98,588,10179,0,753168
2026-05-02 18:42:39,MPSC,Try,64,1024,2,1,100000,100000,200000,2.13715e+07,127.99,106,318,4560,0,60758,69.2272,106,106,212,0,76769
2026-05-02 18:42:39,MPSC,Blocking,64,1024,2,1,100000,100000,200000,2.24055e+07,148.243,106,212,530,0,182378,61.1128,0,106,212,0,173366
2026-05-02 18:42:39,Mutex,Baseline,64,1024,2,1,100000,100000,200000,113422,25963.5,98,94452,194973,0,465898,220.712,98,392,27602,0,272590
2026-05-02 18:42:39,MPSC,Try,64,1024,4,1,100000,100000,200000,1.66397e+07,386.033,196,1077,13703,0,319962,81.6617,98,196,294,0,256733
